Epoch,Loss,Accuracy
256,0.6931,50.3947
257,0.6931,50.3947
258,0.6931,50.3947
259,0.6931,50.3947
260,0.6931,50.3947
261,0.6931,50.3947
262,0.6931,50.3947
263,0.6931,50.3947
264,0.6931,50.3947
265,0.6931,50.3947
266,0.6931,50.3947
267,0.6931,50.3947
268,0.6931,50.3947
269,0.6931,50.3947
270,0.6931,50.3947
271,0.6931,50.3947
272,0.6931,50.3947
273,0.6931,50.3947
274,0.6931,50.3947
275,0.6931,50.3947
276,0.6931,50.3947
277,0.6931,50.3947
278,0.6931,50.3947
279,0.6931,50.3947
280,0.6931,50.3947
281,0.6931,50.3947
282,0.6931,50.3947
283,0.6931,50.3947
284,0.6931,50.3947
285,0.6931,50.3947
286,0.6931,50.3947
287,0.6931,50.3947
288,0.6931,50.3947
289,0.6931,50.3947
290,0.6931,50.3947
291,0.6931,50.3947
292,0.6931,50.3947
293,0.6931,50.3947
294,0.6931,50.3947
295,0.6931,50.3947
296,0.6931,50.3947
297,0.6931,50.3947
298,0.6931,50.3947
299,0.6931,50.3947
300,0.6931,50.3947
301,0.6931,50.3947
302,0.6931,50.3947
303,0.6931,50.3947
304,0.6931,50.3947
305,0.6931,50.3947
306,0.6931,50.3947
307,0.6931,50.3947
308,0.6931,50.3947
309,0.6931,50.3947
310,0.6931,50.3947
311,0.6931,50.3947
312,0.6931,50.3947
313,0.6931,50.3947
314,0.6931,50.3947
315,0.6931,50.3947
316,0.6931,50.3947
317,0.6931,50.3947
318,0.6931,50.3947
319,0.6931,50.3947
320,0.6931,50.3947
321,0.6931,50.3947
322,0.6931,50.3947
323,0.6931,50.3947
324,0.6931,50.3947
325,0.6931,50.3947
326,0.6931,50.3947
327,0.6931,50.3947
328,0.6931,50.3947
329,0.6931,50.3947
330,0.6931,50.3947
331,0.6931,50.3947
332,0.6931,50.3947
333,0.6931,50.3947
334,0.6931,50.3947
335,0.6931,50.3947
336,0.6931,50.3947
337,0.6931,50.3947
338,0.6931,50.3947
339,0.6931,50.3947
340,0.6931,50.3947
341,0.6931,50.3947
342,0.6931,50.3947
343,0.6931,50.3947
344,0.6931,50.3947
345,0.6931,50.3947
346,0.6931,50.3947
347,0.6931,50.3947
348,0.6931,50.3947
349,0.6931,50.3947
350,0.6931,50.3947
351,0.6931,50.3947
352,0.6931,50.3947
353,0.6931,50.3947
354,0.6931,50.3947
355,0.6931,50.3947
356,0.6931,50.3947
357,0.6931,50.3947
358,0.6931,50.3947
359,0.6931,50.3947
360,0.6931,50.3947
361,0.6931,50.3947
362,0.6931,50.3947
363,0.6931,50.3947
364,0.6931,50.3947
365,0.6931,50.3947
366,0.6931,50.3947
367,0.6931,50.3947
368,0.6931,50.3947
369,0.6931,50.3947
370,0.6931,50.3947
371,0.6931,50.3947
372,0.6931,50.3947
373,0.6931,50.3947
374,0.6931,50.3947
375,0.6931,50.3947
376,0.6931,50.3947
377,0.6931,50.3947
378,0.6931,50.3947
379,0.6931,50.3947
380,0.6931,50.3947
381,0.6931,50.3947
382,0.6931,50.3947
383,0.6931,50.3947
384,0.6931,50.3947
385,0.6931,50.3947
386,0.6931,50.3947
387,0.6931,50.3947
388,0.6931,50.3947
389,0.6931,50.3947
390,0.6931,50.3947
391,0.6931,50.3947
392,0.6931,50.3947
393,0.6931,50.3947
394,0.6931,50.3947
395,0.6931,50.3947
396,0.6931,50.3947
397,0.6931,50.3947
398,0.6931,50.3947
399,0.6931,50.3947
400,0.6931,50.3947
401,0.6931,50.3947
402,0.6931,50.3947
403,0.6931,50.3947
404,0.6931,50.3947
405,0.6931,50.3947
406,0.6931,50.3947
407,0.6931,50.3947
408,0.6931,50.3947
409,0.6931,50.3947
410,0.6931,50.3947
411,0.6931,50.3947
412,0.6931,50.3947
413,0.6931,50.3947
414,0.6931,50.3947
415,0.6931,50.3947
416,0.6931,50.3947
417,0.6931,50.3947
418,0.6931,50.3947
419,0.6931,50.3947
420,0.6931,50.3947
421,0.6931,50.3947
422,0.6931,50.3947
423,0.6931,50.3947
424,0.6931,50.3947
425,0.6931,50.3947
426,0.6931,50.3947
427,0.6931,50.3947
428,0.6931,50.3947
429,0.6931,50.3947
430,0.6931,50.3947
431,0.6931,50.3947
432,0.6931,50.3947
433,0.6931,50.3947
434,0.6931,50.3947
435,0.6931,50.3947
436,0.6931,50.3947
437,0.6931,50.3947
438,0.6931,50.3947
439,0.6931,50.3947
440,0.6931,50.3947
441,0.6931,50.3947
442,0.6931,50.3947
443,0.6931,50.3947
444,0.6931,50.3947
445,0.6931,50.3947
446,0.6931,50.3947
447,0.6931,50.3947
448,0.6931,50.3947
449,0.6931,50.3947
450,0.6931,50.3947
451,0.6931,50.3947
452,0.6931,50.3947
453,0.6931,50.3947
454,0.6931,50.3947
455,0.6931,50.3947
456,0.6931,50.3947
457,0.6931,50.3947
458,0.6931,50.3947
459,0.6931,50.3947
460,0.6931,50.3947
461,0.6931,50.3947
462,0.6931,50.3947
463,0.6931,50.3947
464,0.6931,50.3947
465,0.6931,50.3947
466,0.6931,50.3947
467,0.6931,50.3947
468,0.6931,50.3947
469,0.6931,50.3947
470,0.6931,50.3947
471,0.6931,50.3947
472,0.6931,50.3947
473,0.6931,50.3947
474,0.6931,50.3947
475,0.6931,50.3947
476,0.6931,50.3947
477,0.6931,50.3947
478,0.6931,50.3947
479,0.6931,50.3947
480,0.6931,50.3947
481,0.6931,50.3947
482,0.6931,50.3947
483,0.6931,50.3947
484,0.6931,50.3947
485,0.6931,50.3947
486,0.6931,50.3947
487,0.6931,50.3947
488,0.6931,50.3947
489,0.6931,50.3947
490,0.6931,50.3947
491,0.6931,50.3947
492,0.6931,50.3947
493,0.6931,50.3947
494,0.6931,50.3947
495,0.6931,50.3947
496,0.6931,50.3947
497,0.6931,50.3947
498,0.6931,50.3947
499,0.6931,50.3947
500,0.6931,50.3947
501,0.6931,50.3947
502,0.6931,50.3947
503,0.6931,50.3947
504,0.6931,50.3947
505,0.6931,50.3947
506,0.6931,50.3947
507,0.6931,50.3947
508,0.6931,50.3947
509,0.6931,50.3947
510,0.6931,50.3947
511,0.6931,50.3947
512,0.6931,50.3947
513,0.6931,50.3947
514,0.6931,50.3947
515,0.6931,50.3947
516,0.6931,50.3947
517,0.6931,50.3947
518,0.6931,50.3947
519,0.6931,50.3947
520,0.6931,50.3947
521,0.6931,50.3947
522,0.6931,50.3947
523,0.6931,50.3947
524,0.6931,50.3947
525,0.6931,50.3947
526,0.6931,50.3947
527,0.6931,50.3947
528,0.6931,50.3947
529,0.6931,50.3947
530,0.6931,50.3947
531,0.6931,50.3947
532,0.6931,50.3947
533,0.6931,50.3947
534,0.6931,50.3947
535,0.6931,50.3947
536,0.6931,50.3947
537,0.6931,50.3947
538,0.6931,50.3947
539,0.6931,50.3947
540,0.6931,50.3947
541,0.6931,50.3947
542,0.6931,50.3947
543,0.6931,50.3947
544,0.6931,50.3947
545,0.6931,50.3947
546,0.6931,50.3947
547,0.6931,50.3947
548,0.6931,50.3947
549,0.6931,50.3947
550,0.6931,50.3947
551,0.6931,50.3947
552,0.6931,50.3947
553,0.6931,50.3947
554,0.6931,50.3947
555,0.6931,50.3947
556,0.6931,50.3947
557,0.6931,50.3947
558,0.6931,50.3947
559,0.6931,50.3947
560,0.6931,50.3947
561,0.6931,50.3947
562,0.6931,50.3947
563,0.6931,50.3947
564,0.6931,50.3947
565,0.6931,50.3947
566,0.6931,50.3947
567,0.6931,50.3947
568,0.6931,50.3947
569,0.6931,50.3947
570,0.6931,50.3947
571,0.6931,50.3947
572,0.6931,50.3947
573,0.6931,50.3947
574,0.6931,50.3947
575,0.6931,50.3947
576,0.6931,50.3947
577,0.6931,50.3947
578,0.6931,50.3947
579,0.6931,50.3947
580,0.6931,50.3947
581,0.6931,50.3947
582,0.6931,50.3947
583,0.6931,50.3947
584,0.6931,50.3947
585,0.6931,50.3947
586,0.6931,50.3947
587,0.6931,50.3947
588,0.6931,50.3947
589,0.6931,50.3947
590,0.6931,50.3947
591,0.6931,50.3947
592,0.6931,50.3947
593,0.6931,50.3947
594,0.6931,50.3947
595,0.6931,50.3947
596,0.6931,50.3947
597,0.6931,50.3947
598,0.6931,50.3947
599,0.6931,50.3947
600,0.6931,50.3947
601,0.6931,50.3947
602,0.6931,50.3947
603,0.6931,50.3947
604,0.6931,50.3947
605,0.6931,50.3947
606,0.6931,50.3947
607,0.6931,50.3947
608,0.6931,50.3947
609,0.6931,50.3947
610,0.6931,50.3947
611,0.6931,50.3947
612,0.6931,50.3947
613,0.6931,50.3947
614,0.6931,50.3947
615,0.6931,50.3947
616,0.6931,50.3947
617,0.6931,50.3947
618,0.6931,50.3947
619,0.6931,50.3947
620,0.6931,50.3947
621,0.6931,50.3947
622,0.6931,50.3947
623,0.6931,50.3947
624,0.6931,50.3947
625,0.6931,50.3947
626,0.6931,50.3947
627,0.6931,50.3947
628,0.6931,50.3947
629,0.6931,50.3947
630,0.6931,50.3947
631,0.6931,50.3947
632,0.6931,50.3947
633,0.6931,50.3947
634,0.6931,50.3947
635,0.6931,50.3947
636,0.6931,50.3947
637,0.6931,50.3947
638,0.6931,50.3947
639,0.6931,50.3947
640,0.6931,50.3947
641,0.6931,50.3947
642,0.6931,50.3947
643,0.6931,50.3947
644,0.6931,50.3947
645,0.6931,50.3947
646,0.6931,50.3947
647,0.6931,50.3947
648,0.6931,50.3947
649,0.6931,50.3947
650,0.6931,50.3947
651,0.6931,50.3947
652,0.6931,50.3947
653,0.6931,50.3947
654,0.6931,50.3947
655,0.6931,50.3947
656,0.6931,50.3947
657,0.6931,50.3947
658,0.6931,50.3947
659,0.6931,50.3947
660,0.6931,50.3947
661,0.6931,50.3947
662,0.6931,50.3947
663,0.6931,50.3947
664,0.6931,50.3947
665,0.6931,50.3947
666,0.6931,50.3947
667,0.6931,50.3947
668,0.6931,50.3947
669,0.6931,50.3947
670,0.6931,50.3947
671,0.6931,50.3947
672,0.6931,50.3947
673,0.6931,50.3947
674,0.6931,50.3947
675,0.6931,50.3947
676,0.6931,50.3947
677,0.6931,50.3947
678,0.6931,50.3947
679,0.6931,50.3947
680,0.6931,50.3947
681,0.6931,50.3947
682,0.6931,50.3947
683,0.6931,50.3947
684,0.6931,50.3947
685,0.6931,50.3947
686,0.6931,50.3947
687,0.6931,50.3947
688,0.6931,50.3947
689,0.6931,50.3947
690,0.6931,50.3947
691,0.6931,50.3947
692,0.6931,50.3947
693,0.6931,50.3947
694,0.6931,50.3947
695,0.6931,50.3947
696,0.6931,50.3947
697,0.6931,50.3947
698,0.6931,50.3947
699,0.6931,50.3947
700,0.6931,50.3947
701,0.6931,50.3947
702,0.6931,50.3947
703,0.6931,50.3947
704,0.6931,50.3947
705,0.6931,50.3947
706,0.6931,50.3947
707,0.6931,50.3947
708,0.6931,50.3947
709,0.6931,50.3947
710,0.6931,50.3947
711,0.6931,50.3947
712,0.6931,50.3947
713,0.6931,50.3947
714,0.6931,50.3947
715,0.6931,50.3947
716,0.6931,50.3947
717,0.6931,50.3947
718,0.6931,50.3947
719,0.6931,50.3947
720,0.6931,50.3947
721,0.6931,50.3947
722,0.6931,50.3947
723,0.6931,50.3947
724,0.6931,50.3947
725,0.6931,50.3947
726,0.6931,50.3947
727,0.6931,50.3947
728,0.6931,50.3947
729,0.6931,50.3947
730,0.6931,50.3947
731,0.6931,50.3947
732,0.6931,50.3947
733,0.6931,50.3947
734,0.6931,50.3947
735,0.6931,50.3947
736,0.6931,50.3947
737,0.6931,50.3947
738,0.6931,50.3947
739,0.6931,50.3947
740,0.6931,50.3947
741,0.6931,50.3947
742,0.6931,50.3947
743,0.6931,50.3947
744,0.6931,50.3947
745,0.6931,50.3947
746,0.6931,50.3947
747,0.6931,50.3947
748,0.6931,50.3947
749,0.6931,50.3947
750,0.6931,50.3947
751,0.6931,50.3947
752,0.6931,50.3947
753,0.6931,50.3947
754,0.6931,50.3947
755,0.6931,50.3947
756,0.6931,50.3947
757,0.6931,50.3947
758,0.6931,50.3947
759,0.6931,50.3947
760,0.6931,50.3947
761,0.6931,50.3947
762,0.6931,50.3947
763,0.6931,50.3947
764,0.6931,50.3947
765,0.6931,50.3947
766,0.6931,50.3947
767,0.6931,50.3947
768,0.6931,50.3947
769,0.6931,50.3947
770,0.6931,50.3947
771,0.6931,50.3947
772,0.6931,50.3947
773,0.6931,50.3947
774,0.6931,50.3947
775,0.6931,50.3947
776,0.6931,50.3947
777,0.6931,50.3947
778,0.6931,50.3947
779,0.6931,50.3947
780,0.6931,50.3947
781,0.6931,50.3947
782,0.6931,50.3947
783,0.6931,50.3947
784,0.6931,50.3947
785,0.6931,50.3947
786,0.6931,50.3947
787,0.6931,50.3947
788,0.6931,50.3947
789,0.6931,50.3947
790,0.6931,50.3947
791,0.6931,50.3947
792,0.6931,50.3947
793,0.6931,50.3947
794,0.6931,50.3947
795,0.6931,50.3947
796,0.6931,50.3947
797,0.6931,50.3947
798,0.6931,50.3947
799,0.6931,50.3947
800,0.6931,50.3947
801,0.6931,50.3947
802,0.6931,50.3947
803,0.6931,50.3947
804,0.6931,50.3947
805,0.6931,50.3947
806,0.6931,50.3947
807,0.6931,50.3947
808,0.6931,50.3947
809,0.6931,50.3947
810,0.6931,50.3947
811,0.6931,50.3947
812,0.6931,50.3947
813,0.6931,50.3947
814,0.6931,50.3947
815,0.6931,50.3947
816,0.6931,50.3947
817,0.6931,50.3947
818,0.6931,50.3947
819,0.6931,50.3947
820,0.6931,50.3947
821,0.6931,50.3947
822,0.6931,50.3947
823,0.6931,50.3947
824,0.6931,50.3947
825,0.6931,50.3947
826,0.6931,50.3947
827,0.6931,50.3947
828,0.6931,50.3947
829,0.6931,50.3947
830,0.6931,50.3947
831,0.6931,50.3947
832,0.6931,50.3947
833,0.6931,50.3947
834,0.6931,50.3947
835,0.6931,50.3947
836,0.6931,50.3947
837,0.6931,50.3947
838,0.6931,50.3947
839,0.6931,50.3947
840,0.6931,50.3947
841,0.6931,50.3947
842,0.6931,50.3947
843,0.6931,50.3947
844,0.6931,50.3947
845,0.6931,50.3947
846,0.6931,50.3947
847,0.6931,50.3947
848,0.6931,50.3947
849,0.6931,50.3947
850,0.6931,50.3947
851,0.6931,50.3947
852,0.6931,50.3947
853,0.6931,50.3947
854,0.6931,50.3947
855,0.6931,50.3947
856,0.6931,50.3947
857,0.6931,50.3947
858,0.6931,50.3947
859,0.6931,50.3947
860,0.6931,50.3947
861,0.6931,50.3947
862,0.6931,50.3947
863,0.6931,50.3947
864,0.6931,50.3947
865,0.6931,50.3947
866,0.6931,50.3947
867,0.6931,50.3947
868,0.6931,50.3947
869,0.6931,50.3947
870,0.6931,50.3947
871,0.6931,50.3947
872,0.6931,50.3947
873,0.6931,50.3947
874,0.6931,50.3947
875,0.6931,50.3947
876,0.6931,50.3947
877,0.6931,50.3947
878,0.6931,50.3947
879,0.6931,50.3947
880,0.6931,50.3947
881,0.6931,50.3947
882,0.6931,50.3947
883,0.6931,50.3947
884,0.6931,50.3947
885,0.6931,50.3947
886,0.6931,50.3947
887,0.6931,50.3947
888,0.6931,50.3947
889,0.6931,50.3947
890,0.6931,50.3947
891,0.6931,50.3947
892,0.6931,50.3947
893,0.6931,50.3947
894,0.6931,50.3947
895,0.6931,50.3947
896,0.6931,50.3947
897,0.6931,50.3947
898,0.6931,50.3947
899,0.6931,50.3947
900,0.6931,50.3947
901,0.6931,50.3947
902,0.6931,50.3947
903,0.6931,50.3947
904,0.6931,50.3947
905,0.6931,50.3947
906,0.6931,50.3947
907,0.6931,50.3947
908,0.6931,50.3947
909,0.6931,50.3947
910,0.6931,50.3947
911,0.6931,50.3947
912,0.6931,50.3947
913,0.6931,50.3947
914,0.6931,50.3947
915,0.6931,50.3947
916,0.6931,50.3947
917,0.6931,50.3947
918,0.6931,50.3947
919,0.6931,50.3947
920,0.6931,50.3947
921,0.6931,50.3947
922,0.6931,50.3947
923,0.6931,50.3947
924,0.6931,50.3947
925,0.6931,50.3947
926,0.6931,50.3947
927,0.6931,50.3947
928,0.6931,50.3947
929,0.6931,50.3947
930,0.6931,50.3947
931,0.6931,50.3947
932,0.6931,50.3947
933,0.6931,50.3947
934,0.6931,50.3947
935,0.6931,50.3947
936,0.6931,50.3947
937,0.6931,50.3947
938,0.6931,50.3947
939,0.6931,50.3947
940,0.6931,50.3947
941,0.6931,50.3947
942,0.6931,50.3947
943,0.6931,50.3947
944,0.6931,50.3947
945,0.6931,50.3947
946,0.6931,50.3947
947,0.6931,50.3947
948,0.6931,50.3947
949,0.6931,50.3947
950,0.6931,50.3947
951,0.6931,50.3947
952,0.6931,50.3947
953,0.6931,50.3947
954,0.6931,50.3947
955,0.6931,50.3947
956,0.6931,50.3947
957,0.6931,50.3947
958,0.6931,50.3947
959,0.6931,50.3947
960,0.6931,50.3947
961,0.6931,50.3947
962,0.6931,50.3947
963,0.6931,50.3947
964,0.6931,50.3947
965,0.6931,50.3947
966,0.6931,50.3947
967,0.6931,50.3947
968,0.6931,50.3947
969,0.6931,50.3947
970,0.6931,50.3947
971,0.6931,50.3947
972,0.6931,50.3947
973,0.6931,50.3947
974,0.6931,50.3947
975,0.6931,50.3947
976,0.6931,50.3947
977,0.6931,50.3947
978,0.6931,50.3947
979,0.6931,50.3947
980,0.6931,50.3947
981,0.6931,50.3947
982,0.6931,50.3947
983,0.6931,50.3947
984,0.6931,50.3947
985,0.6931,50.3947
986,0.6931,50.3947
987,0.6931,50.3947
988,0.6931,50.3947
989,0.6931,50.3947
990,0.6931,50.3947
991,0.6931,50.3947
992,0.6931,50.3947
993,0.6931,50.3947
994,0.6931,50.3947
995,0.6931,50.3947
996,0.6931,50.3947
997,0.6931,50.3947
998,0.6931,50.3947
999,0.6931,50.3947
1000,0.6931,50.3947
1001,0.6931,50.3947
1002,0.6931,50.3947
1003,0.6931,50.3947
1004,0.6931,50.3947
1005,0.6931,50.3947
1006,0.6931,50.3947
1007,0.6931,50.3947
1008,0.6931,50.3947
1009,0.6931,50.3947
1010,0.6931,50.3947
1011,0.6931,50.3947
1012,0.6931,50.3947
1013,0.6931,50.3947
1014,0.6931,50.3947
1015,0.6931,50.3947
1016,0.6931,50.3947
1017,0.6931,50.3947
1018,0.6931,50.3947
1019,0.6931,50.3947
1020,0.6931,50.3947
1021,0.6931,50.3947
1022,0.6931,50.3947
1023,0.6931,50.3947
1024,0.6931,50.3947
1025,0.6931,50.3947
1026,0.6931,50.3947
1027,0.6931,50.3947
1028,0.6931,50.3947
1029,0.6931,50.3947
1030,0.6931,50.3947
1031,0.6931,50.3947
1032,0.6931,50.3947
1033,0.6931,50.3947
1034,0.6931,50.3947
1035,0.6931,50.3947
1036,0.6931,50.3947
1037,0.6931,50.3947
1038,0.6931,50.3947
1039,0.6931,50.3947
1040,0.6931,50.3947
1041,0.6931,50.3947
1042,0.6931,50.3947
1043,0.6931,50.3947
1044,0.6931,50.3947
1045,0.6931,50.3947
1046,0.6931,50.3947
1047,0.6931,50.3947
1048,0.6931,50.3947
1049,0.6931,50.3947
1050,0.6931,50.3947
1051,0.6931,50.3947
1052,0.6931,50.3947
1053,0.6931,50.3947
1054,0.6931,50.3947
1055,0.6931,50.3947
1056,0.6931,50.3947
1057,0.6931,50.3947
1058,0.6931,50.3947
1059,0.6931,50.3947
1060,0.6931,50.3947
1061,0.6931,50.3947
1062,0.6931,50.3947
1063,0.6931,50.3947
1064,0.6931,50.3947
1065,0.6931,50.3947
1066,0.6931,50.3947
1067,0.6931,50.3947
1068,0.6931,50.3947
1069,0.6931,50.3947
1070,0.6931,50.3947
1071,0.6931,50.3947
1072,0.6931,50.3947
1073,0.6931,50.3947
1074,0.6931,50.3947
1075,0.6931,50.3947
1076,0.6931,50.3947
1077,0.6931,50.3947
1078,0.6931,50.3947
1079,0.6931,50.3947
1080,0.6931,50.3947
1081,0.6931,50.3947
1082,0.6931,50.3947
1083,0.6931,50.3947
1084,0.6931,50.3947
1085,0.6931,50.3947
1086,0.6931,50.3947
1087,0.6931,50.3947
1088,0.6931,50.3947
1089,0.6931,50.3947
1090,0.6931,50.3947
1091,0.6931,50.3947
1092,0.6931,50.3947
1093,0.6931,50.3947
1094,0.6931,50.3947
1095,0.6931,50.3947
1096,0.6931,50.3947
1097,0.6931,50.3947
1098,0.6931,50.3947
1099,0.6931,50.3947
1100,0.6931,50.3947
1101,0.6931,50.3947
1102,0.6931,50.3947
1103,0.6931,50.3947
1104,0.6931,50.3947
1105,0.6931,50.3947
1106,0.6931,50.3947
1107,0.6931,50.3947
1108,0.6931,50.3947
1109,0.6931,50.3947
1110,0.6931,50.3947
1111,0.6931,50.3947
1112,0.6931,50.3947
1113,0.6931,50.3947
1114,0.6931,50.3947
1115,0.6931,50.3947
1116,0.6931,50.3947
1117,0.6931,50.3947
1118,0.6931,50.3947
1119,0.6931,50.3947
1120,0.6931,50.3947
1121,0.6931,50.3947
1122,0.6931,50.3947
1123,0.6931,50.3947
1124,0.6931,50.3947
1125,0.6931,50.3947
1126,0.6931,50.3947
1127,0.6931,50.3947
1128,0.6931,50.3947
1129,0.6931,50.3947
1130,0.6931,50.3947
1131,0.6931,50.3947
1132,0.6931,50.3947
1133,0.6931,50.3947
1134,0.6931,50.3947
1135,0.6931,50.3947
1136,0.6931,50.3947
1137,0.6931,50.3947
1138,0.6931,50.3947
1139,0.6931,50.3947
1140,0.6931,50.3947
1141,0.6931,50.3947
1142,0.6931,50.3947
1143,0.6931,50.3947
1144,0.6931,50.3947
1145,0.6931,50.3947
1146,0.6931,50.3947
1147,0.6931,50.3947
1148,0.6931,50.3947
1149,0.6931,50.3947
1150,0.6931,50.3947
