Epoch,Loss,Accuracy
388,0.6389,72.1053
389,0.6382,71.5789
390,0.6383,72.5
391,0.6376,71.9737
392,0.6388,73.2895
393,0.6375,73.9474
394,0.6377,72.1053
395,0.6375,73.9474
396,0.6382,71.8421
397,0.6371,71.9737
398,0.6366,72.3684
399,0.6366,71.7105
400,0.6373,71.7105
401,0.6372,73.6842
402,0.6361,72.5
403,0.6383,74.2105
404,0.6353,71.5789
405,0.6375,71.4474
406,0.6347,73.9474
407,0.6371,74.4737
408,0.6367,73.5526
409,0.6349,72.7632
410,0.6359,71.8421
411,0.6355,70.7895
412,0.6349,73.6842
413,0.6343,74.4737
414,0.6341,73.1579
415,0.6349,73.4211
416,0.6336,73.8158
417,0.6362,72.5
418,0.6347,71.8421
419,0.6333,72.5
420,0.6348,73.2895
421,0.6344,72.3684
422,0.6338,72.3684
423,0.6343,72.8947
424,0.6327,72.6316
425,0.6331,73.2895
426,0.6336,71.7105
427,0.6328,71.8421
428,0.6328,71.4474
429,0.633,72.5
430,0.6321,74.2105
431,0.6318,73.8158
432,0.6329,73.6842
433,0.6314,75.3947
434,0.6318,72.8947
435,0.6308,73.2895
436,0.6319,72.8947
437,0.6317,72.5
438,0.6316,73.0263
439,0.6329,72.7632
440,0.6313,71.7105
441,0.6313,71.9737
442,0.6306,73.8158
443,0.6308,72.6316
444,0.6313,71.9737
445,0.6321,73.0263
446,0.6302,74.8684
447,0.6307,75.1316
448,0.6292,73.8158
449,0.6312,72.3684
450,0.6294,73.4211
451,0.6289,75.0
452,0.6308,74.7368
453,0.6294,72.7632
454,0.6285,72.7632
455,0.6307,73.5526
456,0.6302,72.8947
457,0.6287,72.3684
458,0.6289,71.3158
459,0.6285,73.6842
460,0.6295,74.3421
461,0.6297,71.7105
462,0.6297,72.8947
463,0.6294,72.8947
464,0.6286,73.9474
465,0.6294,72.6316
466,0.6271,73.9474
467,0.6287,74.8684
468,0.627,73.6842
469,0.6277,73.1579
470,0.6277,72.6316
471,0.6284,71.8421
472,0.627,75.6579
473,0.6273,73.4211
474,0.6259,73.2895
475,0.6261,73.9474
476,0.6256,71.5789
477,0.627,72.3684
478,0.6271,74.6053
479,0.6275,73.4211
480,0.6258,75.5263
481,0.6267,74.2105
482,0.6259,74.0789
483,0.6269,74.3421
484,0.6248,74.7368
485,0.6257,73.2895
486,0.6254,72.5
487,0.627,75.1316
488,0.6263,74.8684
489,0.6266,73.6842
490,0.6264,73.5526
491,0.6252,72.7632
492,0.6247,71.8421
493,0.6244,73.2895
494,0.6252,73.4211
495,0.6253,73.6842
496,0.6243,74.7368
497,0.6251,74.6053
498,0.6248,74.6053
499,0.625,73.9474
500,0.6248,74.0789
501,0.6235,73.8158
502,0.6231,73.4211
503,0.6223,73.8158
504,0.6222,74.2105
505,0.6232,73.9474
506,0.6241,74.7368
507,0.6238,73.8158
508,0.6251,74.3421
509,0.6232,71.0526
510,0.6219,73.6842
511,0.6238,74.2105
512,0.6232,73.6842
513,0.6203,74.7368
514,0.6225,73.9474
515,0.6228,73.9474
516,0.6237,73.0263
517,0.6223,72.2368
518,0.6216,73.8158
519,0.6238,73.8158
520,0.6235,73.9474
521,0.6224,73.2895
522,0.6235,73.0263
523,0.6218,74.4737
524,0.6202,72.7632
525,0.6207,73.8158
526,0.6214,75.3947
527,0.6215,74.8684
528,0.6223,73.6842
529,0.6211,73.9474
530,0.6215,74.3421
531,0.6214,73.9474
532,0.6204,74.2105
533,0.6225,73.2895
534,0.6224,74.8684
535,0.6197,75.0
536,0.6204,73.6842
537,0.6195,74.2105
538,0.6212,73.2895
539,0.6209,74.0789
540,0.6209,75.1316
541,0.6207,74.7368
542,0.6203,74.2105
543,0.62,73.2895
544,0.6207,73.5526
545,0.6211,74.0789
546,0.6206,75.6579
547,0.6193,74.3421
548,0.6199,73.2895
549,0.6207,74.2105
550,0.6205,75.3947
551,0.6202,73.5526
552,0.6193,72.7632
553,0.6195,75.7895
554,0.6203,74.7368
555,0.6189,72.6316
556,0.619,73.4211
557,0.6207,75.1316
558,0.6193,74.7368
559,0.6189,74.3421
560,0.6187,74.6053
561,0.6213,74.3421
562,0.6172,74.4737
563,0.6178,72.7632
564,0.6166,73.6842
565,0.6197,74.2105
566,0.6168,73.5526
567,0.6173,74.6053
568,0.6194,74.6053
569,0.6191,74.4737
570,0.6178,73.1579
571,0.6181,73.8158
572,0.6168,73.8158
573,0.6194,74.4737
574,0.617,75.7895
575,0.6199,75.1316
576,0.618,73.5526
577,0.6183,73.4211
578,0.6174,73.8158
579,0.6196,72.6316
580,0.619,73.9474
581,0.6188,73.5526
582,0.617,74.2105
583,0.6173,73.8158
584,0.6177,75.2632
585,0.6171,74.6053
586,0.6163,74.7368
587,0.6163,74.0789
588,0.6178,73.4211
589,0.6151,74.0789
590,0.6175,75.1316
591,0.6164,75.7895
592,0.6159,73.4211
593,0.6157,74.8684
594,0.6173,75.6579
595,0.6164,74.3421
596,0.6158,75.5263
597,0.6148,73.5526
598,0.6164,74.6053
599,0.6148,74.6053
600,0.6164,77.1053
601,0.6151,75.6579
602,0.6153,74.8684
603,0.6156,76.5789
604,0.614,75.3947
605,0.6168,75.0
606,0.6164,73.4211
607,0.6144,75.1316
608,0.6175,73.9474
609,0.6161,74.7368
610,0.615,74.3421
611,0.6145,74.2105
612,0.6145,74.6053
613,0.6152,75.3947
614,0.6146,74.3421
615,0.6142,74.3421
616,0.6161,75.7895
617,0.6154,74.6053
618,0.6133,73.8158
619,0.615,76.4474
620,0.6156,73.5526
621,0.6146,74.7368
622,0.6147,74.3421
623,0.6129,73.0263
624,0.613,75.2632
625,0.6133,75.0
626,0.6168,75.9211
627,0.6142,73.6842
628,0.6118,74.2105
629,0.6139,73.9474
630,0.6116,75.3947
631,0.6132,74.6053
632,0.6143,74.6053
633,0.6119,75.7895
634,0.6133,73.4211
635,0.6114,73.4211
636,0.6139,75.1316
637,0.614,75.3947
638,0.6142,74.7368
639,0.6123,72.6316
640,0.6133,75.2632
641,0.6152,75.3947
642,0.6124,75.9211
643,0.6135,74.8684
644,0.6126,75.1316
645,0.6163,74.4737
646,0.6129,75.6579
647,0.6139,75.2632
648,0.6123,74.7368
649,0.6131,75.6579
650,0.6122,73.6842
651,0.6132,75.7895
652,0.613,73.8158
653,0.6108,76.3158
654,0.6121,75.0
655,0.6126,74.3421
656,0.6115,75.5263
657,0.6096,74.7368
658,0.6118,75.3947
659,0.6122,74.8684
660,0.6133,73.9474
661,0.6123,75.2632
662,0.611,75.7895
663,0.6118,75.1316
664,0.6132,75.1316
665,0.614,76.5789
666,0.6113,74.2105
667,0.6119,75.2632
668,0.613,74.4737
669,0.6106,75.9211
670,0.6118,75.3947
671,0.6095,75.6579
672,0.6109,76.3158
673,0.6124,75.2632
674,0.6113,74.4737
675,0.6111,75.7895
676,0.6129,76.1842
677,0.6111,75.2632
678,0.6103,73.4211
679,0.6105,74.2105
680,0.6109,74.3421
681,0.6078,74.6053
682,0.6113,74.8684
683,0.611,73.9474
684,0.6124,74.6053
685,0.612,75.7895
686,0.6116,76.0526
687,0.6084,75.2632
688,0.6114,75.1316
689,0.6115,75.0
690,0.6114,75.2632
691,0.6098,73.8158
692,0.6106,73.2895
693,0.608,74.4737
694,0.6106,76.5789
695,0.6109,75.6579
696,0.6097,76.4474
697,0.6097,75.5263
698,0.6083,76.0526
699,0.6092,75.5263
700,0.6098,75.6579
701,0.6098,75.3947
702,0.6079,76.0526
703,0.6106,75.2632
704,0.6127,75.0
705,0.6099,75.6579
706,0.6106,76.8421
707,0.6089,75.6579
708,0.6104,76.0526
709,0.6116,75.3947
710,0.6097,73.6842
711,0.6102,73.8158
712,0.6083,75.7895
713,0.6104,75.1316
714,0.6087,75.3947
715,0.6085,74.4737
716,0.6083,74.2105
717,0.6091,75.0
718,0.6105,75.0
719,0.6101,76.1842
720,0.6084,74.3421
721,0.609,75.1316
722,0.6087,74.3421
723,0.6095,73.5526
724,0.6097,75.3947
725,0.6104,75.0
726,0.6103,76.4474
727,0.6093,76.1842
728,0.6104,74.0789
729,0.6085,76.0526
730,0.6097,74.7368
731,0.6097,74.8684
732,0.6108,75.9211
733,0.6087,76.0526
734,0.6109,74.4737
735,0.61,73.5526
736,0.6075,75.7895
737,0.6086,75.7895
738,0.6074,76.7105
739,0.6087,75.0
740,0.6076,74.4737
741,0.61,74.8684
742,0.6061,73.1579
743,0.6071,76.1842
744,0.6071,75.2632
745,0.6092,75.7895
746,0.6069,73.9474
747,0.6095,75.0
748,0.607,76.4474
749,0.6104,74.8684
750,0.6066,75.2632
751,0.6088,75.6579
752,0.607,75.9211
753,0.6074,74.4737
754,0.6097,74.7368
755,0.6061,76.1842
756,0.607,75.0
757,0.6074,76.1842
758,0.6086,74.3421
759,0.6057,74.8684
760,0.6071,76.7105
761,0.6093,74.6053
762,0.6076,75.2632
763,0.6087,75.0
764,0.6074,74.7368
765,0.6089,75.2632
766,0.6072,74.6053
767,0.6095,75.7895
768,0.6089,74.6053
769,0.6076,75.2632
770,0.6088,76.1842
771,0.6086,75.0
772,0.6057,75.1316
773,0.6051,74.4737
774,0.6076,74.7368
775,0.6064,76.0526
776,0.6074,76.3158
777,0.609,75.5263
778,0.6065,74.3421
779,0.6066,74.7368
780,0.6085,76.3158
781,0.6063,74.8684
782,0.6068,74.8684
783,0.6062,74.6053
784,0.6079,75.1316
785,0.6069,74.4737
786,0.6054,74.8684
787,0.606,75.0
788,0.6067,76.0526
789,0.6045,74.7368
790,0.607,75.5263
791,0.608,75.6579
792,0.6066,76.7105
793,0.6085,75.1316
794,0.608,76.1842
795,0.6067,76.1842
796,0.6054,74.8684
797,0.6057,75.5263
798,0.6064,75.6579
799,0.6087,75.1316
800,0.6062,76.9737
801,0.6051,74.2105
802,0.608,76.3158
803,0.6069,75.3947
804,0.6047,74.2105
805,0.6076,75.0
806,0.6059,76.7105
807,0.6077,75.0
808,0.6054,74.6053
809,0.604,74.8684
810,0.6062,76.0526
811,0.608,75.2632
812,0.6068,73.8158
813,0.6072,75.0
814,0.6068,73.9474
815,0.6064,74.6053
816,0.606,76.1842
817,0.6046,75.9211
818,0.6051,75.1316
819,0.6059,75.2632
820,0.6064,74.7368
821,0.6056,75.5263
822,0.6061,76.4474
823,0.6054,74.8684
824,0.6048,76.0526
825,0.6054,76.1842
826,0.6047,76.1842
827,0.6062,76.3158
828,0.606,75.6579
829,0.6052,74.8684
830,0.6068,74.2105
831,0.6047,75.1316
832,0.6041,75.5263
833,0.606,76.0526
834,0.6058,74.8684
835,0.6055,76.3158
836,0.6056,76.0526
837,0.6063,75.3947
838,0.6057,75.6579
839,0.6046,75.6579
840,0.6034,77.2368
841,0.605,74.3421
842,0.6076,76.7105
843,0.6045,75.9211
844,0.6068,75.2632
845,0.6057,75.0
846,0.6057,76.0526
847,0.6059,75.3947
848,0.6057,76.0526
849,0.6051,74.8684
850,0.6049,76.5789
851,0.6054,76.0526
852,0.6055,75.7895
853,0.6045,75.9211
854,0.606,74.2105
855,0.6041,75.0
856,0.6082,75.3947
857,0.6047,76.0526
858,0.6059,75.7895
859,0.6045,75.7895
860,0.6044,75.5263
861,0.6053,74.4737
862,0.6046,75.6579
863,0.6028,75.7895
864,0.6038,75.3947
865,0.6038,76.7105
866,0.6043,75.9211
867,0.6049,75.6579
868,0.6033,77.1053
869,0.6066,75.0
870,0.6065,75.6579
871,0.6032,74.4737
872,0.6067,76.0526
873,0.6037,75.7895
874,0.6052,75.1316
875,0.605,75.1316
876,0.6044,74.8684
877,0.6063,75.6579
878,0.6035,77.3684
879,0.6038,76.5789
880,0.6056,76.1842
881,0.6051,75.3947
882,0.6053,75.9211
883,0.6032,76.3158
884,0.6038,74.8684
885,0.6037,75.2632
886,0.6043,75.7895
887,0.6027,75.6579
888,0.6045,75.0
889,0.6047,75.7895
890,0.6063,75.3947
891,0.6047,74.7368
892,0.6037,76.5789
893,0.6042,76.1842
894,0.6045,75.2632
895,0.6063,76.8421
896,0.6047,75.0
897,0.6032,76.5789
898,0.6025,74.2105
899,0.6039,75.6579
900,0.6056,75.0
901,0.6036,76.1842
902,0.6035,76.9737
903,0.6021,75.7895
904,0.6036,74.7368
905,0.6068,75.3947
906,0.6012,76.3158
907,0.6048,75.2632
908,0.6052,76.1842
909,0.6036,75.6579
910,0.6039,74.0789
911,0.6033,75.1316
912,0.6029,73.8158
913,0.602,75.9211
914,0.6024,75.9211
915,0.6028,75.3947
916,0.6073,75.1316
917,0.604,75.9211
918,0.6024,73.0263
919,0.6031,75.5263
920,0.6029,74.8684
921,0.6024,75.1316
922,0.6019,75.9211
923,0.6017,75.3947
924,0.6032,76.1842
925,0.6033,74.2105
926,0.6038,75.1316
927,0.6012,75.5263
928,0.6024,75.1316
929,0.6035,75.1316
930,0.6018,76.1842
931,0.6039,77.5
932,0.6022,76.5789
933,0.6042,76.1842
934,0.6058,76.8421
935,0.6058,76.1842
936,0.6041,75.6579
937,0.6036,75.7895
938,0.6028,76.8421
939,0.6017,76.1842
940,0.6039,75.9211
941,0.6031,75.5263
942,0.6026,75.6579
943,0.6044,75.3947
944,0.6062,76.5789
945,0.605,76.0526
946,0.6033,75.1316
947,0.6049,74.8684
948,0.6037,75.6579
949,0.6027,76.7105
950,0.6025,74.6053
951,0.6031,75.0
952,0.6043,76.8421
953,0.6023,76.4474
954,0.6025,75.6579
955,0.6032,75.3947
956,0.6023,76.3158
957,0.6041,75.5263
958,0.6028,76.1842
959,0.6043,76.7105
960,0.6023,75.9211
961,0.6037,76.5789
962,0.6053,76.5789
963,0.605,75.7895
964,0.6016,76.4474
965,0.6016,74.7368
966,0.6028,75.0
967,0.6043,75.9211
968,0.6039,76.3158
969,0.602,75.3947
970,0.6045,76.1842
971,0.603,76.3158
972,0.6031,76.0526
973,0.602,76.0526
974,0.605,74.2105
975,0.6038,75.0
976,0.6023,76.5789
977,0.603,74.3421
978,0.6035,75.9211
979,0.6048,75.3947
980,0.6041,75.9211
981,0.6019,75.2632
982,0.6032,75.2632
983,0.602,73.8158
984,0.6044,76.5789
985,0.6034,74.7368
986,0.6019,75.3947
987,0.6015,76.3158
988,0.603,76.8421
989,0.6024,76.8421
990,0.6024,74.6053
991,0.6025,77.1053
992,0.6031,74.0789
993,0.6013,76.0526
994,0.6049,76.7105
995,0.6008,75.0
996,0.6041,76.4474
997,0.6052,75.2632
998,0.6028,75.9211
999,0.6029,75.5263
1000,0.6033,75.1316
1001,0.6018,74.7368
1002,0.6025,76.0526
1003,0.6017,75.0
1004,0.601,75.0
1005,0.6031,76.1842
1006,0.605,75.9211
1007,0.6031,73.6842
1008,0.6001,74.7368
1009,0.6015,75.2632
1010,0.6039,75.9211
1011,0.602,75.0
1012,0.6017,75.3947
1013,0.6013,76.0526
1014,0.6027,75.9211
1015,0.6032,76.4474
1016,0.6044,75.6579
1017,0.6011,75.7895
1018,0.5998,77.6316
1019,0.6007,75.3947
1020,0.603,76.0526
1021,0.6014,75.7895
1022,0.6019,75.6579
1023,0.6016,75.7895
1024,0.6029,75.2632
1025,0.6029,76.0526
1026,0.6049,76.7105
1027,0.6023,77.1053
1028,0.6025,76.1842
1029,0.6011,76.1842
1030,0.6027,75.3947
1031,0.6039,75.2632
1032,0.602,76.7105
1033,0.5994,75.3947
1034,0.6013,75.2632
1035,0.6003,74.4737
1036,0.6019,74.4737
1037,0.6013,75.2632
1038,0.6016,76.8421
1039,0.604,76.3158
1040,0.601,75.2632
1041,0.6018,74.7368
1042,0.6003,76.5789
1043,0.6017,75.6579
1044,0.6012,75.9211
1045,0.6025,75.7895
1046,0.6027,75.6579
1047,0.6044,75.6579
1048,0.6019,74.8684
1049,0.6007,75.7895
1050,0.602,75.1316
1051,0.5995,76.9737
1052,0.6014,75.6579
1053,0.6027,75.6579
1054,0.6013,75.3947
1055,0.6019,75.3947
1056,0.6029,75.9211
1057,0.6032,75.7895
1058,0.6015,75.1316
1059,0.6011,74.8684
1060,0.6013,75.9211
1061,0.6013,74.8684
1062,0.6012,75.5263
1063,0.604,76.5789
1064,0.6029,75.5263
1065,0.6021,75.5263
1066,0.6005,75.0
1067,0.6023,74.4737
1068,0.6029,76.4474
1069,0.6028,75.5263
1070,0.6017,74.7368
1071,0.604,74.8684
1072,0.604,75.9211
1073,0.6021,75.7895
1074,0.6028,76.5789
1075,0.6037,77.1053
1076,0.6019,74.3421
1077,0.6023,75.6579
1078,0.6003,75.7895
1079,0.6015,75.6579
1080,0.6015,74.0789
1081,0.6024,75.7895
1082,0.6021,76.0526
1083,0.601,77.2368
1084,0.6043,75.1316
1085,0.6016,75.5263
1086,0.6024,75.7895
1087,0.6017,75.6579
1088,0.6004,77.1053
1089,0.6007,77.1053
1090,0.6024,75.7895
1091,0.6013,76.1842
1092,0.6032,77.1053
1093,0.603,76.1842
1094,0.6015,75.7895
1095,0.6021,76.4474
1096,0.6016,76.0526
1097,0.6022,76.5789
1098,0.6005,75.3947
1099,0.6019,75.9211
1100,0.601,75.6579
1101,0.6007,75.0
1102,0.6001,75.9211
1103,0.6009,76.7105
1104,0.603,76.8421
1105,0.6007,75.5263
1106,0.6009,76.9737
1107,0.6026,75.3947
1108,0.6028,75.6579
1109,0.6003,74.2105
1110,0.6015,76.4474
1111,0.5998,75.7895
1112,0.6006,76.9737
1113,0.6,76.9737
1114,0.5995,75.0
1115,0.6021,76.0526
1116,0.6013,75.1316
1117,0.6013,76.1842
1118,0.6,76.3158
1119,0.6021,75.5263
1120,0.6018,76.0526
1121,0.5995,74.8684
1122,0.601,75.2632
1123,0.6011,74.4737
1124,0.6024,75.6579
1125,0.6006,74.8684
1126,0.6016,75.9211
1127,0.6018,75.5263
1128,0.6018,75.7895
1129,0.6013,74.8684
1130,0.6008,76.5789
1131,0.5996,75.7895
1132,0.6003,76.0526
1133,0.6002,76.5789
1134,0.5996,76.7105
1135,0.6014,75.6579
1136,0.6008,75.9211
1137,0.6013,76.1842
1138,0.6003,76.0526
1139,0.6001,76.1842
1140,0.6011,75.2632
1141,0.6014,75.1316
1142,0.6005,75.1316
1143,0.5998,76.3158
1144,0.6032,74.4737
1145,0.6006,75.2632
1146,0.6026,75.7895
1147,0.6002,75.0
1148,0.6025,75.6579
1149,0.6016,75.6579
1150,0.5993,75.7895
1151,0.5991,75.2632
1152,0.602,75.3947
1153,0.6001,76.5789
1154,0.6017,76.0526
1155,0.6029,76.4474
1156,0.601,76.0526
1157,0.6007,76.1842
1158,0.6012,77.2368
1159,0.601,77.2368
1160,0.5997,75.9211
1161,0.6019,76.4474
1162,0.6008,75.5263
1163,0.6004,75.2632
